1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
1
0
0
0
1
0
1
1
0
0
0
2
6
1
0
2
2
2
2
0
1
1
2
1
0
3
0
1
0
6
2
1
1
2
2
7
5
0
0
1
0
0
0
1
1
5
3
4
4
4
15
0
1
1
0
3
0
2
1
2
0
0
3
12
2
4
21
4
1
1
3
1
1
2
7
1
1
0
7
1
5
3
4
2
2
0
24
1
1
2
3
12
25
0
10
2
5
30
8
0
6
1
7
2
14
3
2
6
10
4
7
18
17
25
4
43
15
6
9
9
5
5
3
5
13
11
18
10
16
9
3
5
7
10
5
5
19
7
10
9
20
23
21
35
35
17
24
34
25
21
4
21
37
31
24
25
16
29
44
23
24
32
34
34
14
15
14
21
29
50
17
12
24
23
25
11
55
13
8
16
22
14
28
14
11
25
11
16
19
10
23
18
35
29
45
37
58
21
38
38
32
50
28
40
37
48
16
33
25
32
32
50
34
38
72
33
26
35
28
44
32
33
26
32
41
53
71
50
58
51
77
56
72
63
65
46
87
62
71
34
76
47
31
40
32
34
31
69
47
71
52
81
107
107
96
93
107
114
132
109
96
83
82
93
93
100
112
123
115
115
106
123
82
129
99
112
147
131
134
156
128
119
115
139
128
106
161
133
99
131
106
77
89
65
102
140
144
108
126
144
139
139
145
102
155
155
148
161
166
197
196
151
188
162
124
123
147
133
119
127
129
157
117
120
83
101
81
63
83
79
65
69
50
50
56
43
47
21
15
7
1
2
0
0
0
0
0
0
0
0
0
1
0
2
0
1
2
5
21
18
18
25
11
16
23
2
31
38
31
56
45
74
68
98
85
65
71
